OrderID,OrderDate,WarehouseID,ShipmentDate,DeliveryDate,DelayDays
O002802,2023-09-02,W02,2023-09-09,2023-09-11,0
O002803,2023-02-04,W01,2023-02-11,2023-02-15,1
O002804,2023-10-29,W04,2023-11-03,2023-11-05,0
O002805,2023-03-10,W01,2023-03-15,2023-03-18,0
O002806,2023-12-15,W02,2023-12-19,2023-12-20,0
O002807,2023-11-16,W03,2023-11-20,2023-11-24,1
O002808,2023-02-18,W03,2023-02-23,2023-02-28,2
O002809,2023-03-15,W05,2023-03-24,2023-03-29,2
O002810,2023-07-11,W03,2023-07-17,2023-07-22,2
O002811,2023-09-18,W02,2023-09-26,2023-10-01,2
O002812,2023-12-22,W03,2023-12-31,2024-01-05,2
O002813,2023-03-11,W04,2023-03-15,2023-03-20,2
O002814,2023-03-31,W01,2023-04-07,2023-04-12,2
O002815,2023-09-17,W01,2023-09-22,2023-09-26,1
O002816,2023-05-06,W02,2023-05-10,2023-05-15,2
O002817,2023-08-19,W05,2023-08-26,2023-09-01,3
O002818,2023-10-22,W01,2023-10-25,2023-10-31,3
O002819,2023-05-09,W03,2023-05-10,2023-05-15,2
O002820,2023-10-07,W04,2023-10-14,2023-10-17,0
O002821,2023-11-09,W05,2023-11-18,2023-11-22,1
O002822,2023-04-10,W05,2023-04-12,2023-04-18,3
O002823,2023-11-22,W05,2023-11-29,2023-12-02,0
O002824,2023-10-24,W01,2023-10-26,2023-10-28,0
O002825,2023-07-01,W05,2023-07-04,2023-07-09,2
O002826,2023-06-23,W02,2023-06-26,2023-06-27,0
O002827,2023-11-12,W03,2023-11-16,2023-11-21,2
O002828,2023-12-30,W04,2024-01-05,2024-01-10,2
O002829,2023-07-07,W03,2023-07-10,2023-07-13,0
O002830,2023-02-26,W02,2023-03-07,2023-03-09,0
O002831,2023-01-31,W02,2023-02-02,2023-02-05,0
O002832,2023-03-25,W03,2023-04-01,2023-04-05,1
O002833,2023-06-01,W01,2023-06-07,2023-06-09,0
O002834,2023-02-05,W02,2023-02-07,2023-02-13,3
O002835,2023-08-01,W05,2023-08-04,2023-08-06,0
O002836,2023-12-30,W04,2024-01-05,2024-01-07,0
O002837,2023-04-16,W04,2023-04-20,2023-04-23,0
O002838,2023-12-08,W02,2023-12-09,2023-12-14,2
O002839,2023-08-08,W05,2023-08-09,2023-08-14,2
O002840,2023-06-12,W03,2023-06-15,2023-06-20,2
O002841,2023-08-08,W04,2023-08-16,2023-08-21,2
O002842,2023-09-27,W05,2023-10-01,2023-10-06,2
O002843,2023-04-30,W05,2023-05-01,2023-05-05,1
O002844,2023-12-02,W01,2023-12-10,2023-12-11,0
O002845,2023-07-01,W02,2023-07-07,2023-07-13,3
O002846,2023-04-16,W05,2023-04-17,2023-04-19,0
O002847,2023-08-05,W03,2023-08-11,2023-08-12,0
O002848,2023-07-24,W04,2023-07-25,2023-07-29,1
O002849,2023-03-11,W01,2023-03-14,2023-03-19,2
O002850,2023-02-13,W03,2023-02-15,2023-02-19,1
O002851,2023-11-25,W04,2023-11-29,2023-12-05,3
O002852,2023-10-28,W02,2023-10-30,2023-11-05,3
O002853,2023-08-16,W03,2023-08-21,2023-08-25,1
O002854,2023-07-03,W04,2023-07-07,2023-07-08,0
O002855,2023-04-17,W01,2023-04-23,2023-04-25,0
O002856,2023-03-25,W04,2023-04-01,2023-04-04,0
O002857,2023-12-04,W05,2023-12-06,2023-12-09,0
O002858,2023-09-07,W01,2023-09-09,2023-09-15,3
O002859,2023-12-29,W03,2024-01-06,2024-01-08,0
O002860,2023-01-21,W02,2023-01-30,2023-02-04,2
O002861,2023-07-15,W01,2023-07-20,2023-07-24,1
O002862,2023-06-27,W01,2023-07-04,2023-07-09,2
O002863,2023-01-07,W01,2023-01-16,2023-01-22,3
O002864,2023-03-11,W04,2023-03-12,2023-03-16,1
O002865,2023-05-07,W05,2023-05-15,2023-05-18,0
O002866,2023-06-09,W02,2023-06-18,2023-06-24,3
O002867,2023-09-05,W02,2023-09-14,2023-09-20,3
O002868,2023-07-22,W05,2023-07-29,2023-07-31,0
O002869,2023-05-28,W04,2023-05-31,2023-06-01,0
O002870,2023-05-23,W04,2023-05-28,2023-06-03,3
O002871,2023-07-18,W05,2023-07-20,2023-07-21,0
O002872,2023-06-03,W05,2023-06-06,2023-06-08,0
O002873,2023-05-22,W03,2023-05-29,2023-06-04,3
O002874,2023-11-09,W04,2023-11-10,2023-11-16,3
O002875,2023-06-14,W01,2023-06-17,2023-06-20,0
O002876,2023-11-10,W02,2023-11-15,2023-11-19,1
O002877,2023-01-21,W04,2023-01-25,2023-01-26,0
O002878,2023-03-23,W05,2023-03-26,2023-03-29,0
O002879,2023-03-10,W01,2023-03-16,2023-03-22,3
O002880,2023-05-11,W03,2023-05-17,2023-05-19,0
O002881,2023-03-28,W03,2023-04-01,2023-04-06,2
O002882,2023-08-06,W01,2023-08-15,2023-08-18,0
O002883,2023-11-01,W01,2023-11-07,2023-11-10,0
O002884,2023-12-11,W05,2023-12-20,2023-12-25,2
O002885,2023-12-07,W05,2023-12-09,2023-12-15,3
O002886,2023-06-10,W02,2023-06-16,2023-06-19,0
O002887,2023-06-27,W02,2023-07-01,2023-07-02,0
O002888,2023-04-27,W03,2023-04-29,2023-05-05,3
O002889,2023-07-15,W01,2023-07-20,2023-07-21,0
O002890,2023-11-23,W03,2023-11-26,2023-11-27,0
O002891,2023-03-27,W05,2023-04-02,2023-04-05,0
O002892,2023-10-16,W04,2023-10-24,2023-10-30,3
O002893,2023-03-22,W05,2023-03-26,2023-03-29,0
O002894,2023-06-01,W04,2023-06-05,2023-06-08,0
O002895,2023-03-02,W01,2023-03-07,2023-03-13,3
O002896,2023-03-02,W01,2023-03-08,2023-03-14,3
O002897,2023-12-20,W01,2023-12-27,2024-01-02,3
O002898,2023-01-28,W02,2023-02-03,2023-02-09,3
O002899,2023-02-12,W02,2023-02-19,2023-02-21,0
O002900,2023-06-18,W04,2023-06-27,2023-07-03,3
O002901,2023-03-27,W03,2023-03-31,2023-04-05,2
O002902,2023-06-26,W03,2023-06-27,2023-07-03,3
O002903,2023-01-17,W04,2023-01-26,2023-01-29,0
O002904,2023-04-08,W02,2023-04-15,2023-04-20,2
O002905,2023-07-17,W05,2023-07-21,2023-07-25,1
O002906,2023-04-08,W04,2023-04-16,2023-04-17,0
O002907,2023-03-06,W03,2023-03-13,2023-03-15,0
O002908,2023-11-26,W04,2023-11-28,2023-12-03,2
O002909,2023-12-07,W04,2023-12-08,2023-12-09,0
O002910,2023-01-05,W01,2023-01-14,2023-01-16,0
O002911,2023-01-02,W02,2023-01-09,2023-01-15,3
O002912,2023-01-22,W01,2023-01-23,2023-01-24,0
O002913,2023-04-22,W02,2023-04-26,2023-04-29,0
O002914,2023-02-26,W04,2023-03-03,2023-03-06,0
O002915,2023-03-07,W02,2023-03-12,2023-03-18,3
O002916,2023-11-26,W03,2023-12-01,2023-12-02,0
O002917,2023-04-08,W01,2023-04-11,2023-04-17,3
O002918,2023-05-24,W04,2023-05-29,2023-06-04,3
O002919,2023-05-05,W03,2023-05-09,2023-05-11,0
O002920,2023-06-16,W02,2023-06-21,2023-06-22,0
O002921,2023-03-27,W02,2023-04-03,2023-04-07,1
O002922,2023-03-17,W03,2023-03-22,2023-03-28,3
O002923,2023-12-10,W02,2023-12-18,2023-12-20,0
O002924,2023-10-21,W01,2023-10-29,2023-10-31,0
O002925,2023-02-28,W05,2023-03-03,2023-03-04,0
O002926,2023-05-18,W02,2023-05-23,2023-05-28,2
O002927,2023-04-09,W04,2023-04-13,2023-04-19,3
O002928,2023-07-11,W02,2023-07-16,2023-07-22,3
O002929,2023-08-31,W04,2023-09-08,2023-09-09,0
O002930,2023-11-15,W02,2023-11-19,2023-11-24,2
O002931,2023-02-18,W02,2023-02-23,2023-02-25,0
O002932,2023-02-01,W04,2023-02-08,2023-02-11,0
O002933,2023-10-04,W01,2023-10-07,2023-10-13,3
O002934,2023-01-20,W05,2023-01-26,2023-01-29,0
O002935,2023-06-03,W05,2023-06-12,2023-06-18,3
O002936,2023-03-09,W01,2023-03-13,2023-03-14,0
O002937,2023-08-02,W02,2023-08-06,2023-08-12,3
O002938,2023-05-23,W05,2023-05-29,2023-06-03,2
O002939,2023-08-20,W01,2023-08-26,2023-09-01,3
O002940,2023-08-01,W01,2023-08-04,2023-08-05,0
O002941,2023-03-20,W05,2023-03-21,2023-03-25,1
O002942,2023-08-02,W04,2023-08-05,2023-08-06,0
O002943,2023-04-26,W03,2023-05-04,2023-05-05,0
O002944,2023-04-02,W04,2023-04-10,2023-04-11,0
O002945,2023-09-27,W02,2023-10-03,2023-10-04,0
O002946,2023-06-17,W04,2023-06-24,2023-06-29,2
O002947,2023-02-27,W03,2023-03-01,2023-03-07,3
O002948,2023-10-11,W03,2023-10-20,2023-10-25,2
O002949,2023-01-26,W01,2023-01-29,2023-02-03,2
O002950,2023-03-07,W02,2023-03-09,2023-03-13,1
O002951,2023-09-05,W01,2023-09-10,2023-09-14,1
O002952,2023-09-11,W04,2023-09-12,2023-09-18,3
O002953,2023-02-13,W04,2023-02-18,2023-02-24,3
O002954,2023-04-07,W05,2023-04-11,2023-04-12,0
O002955,2023-02-11,W01,2023-02-17,2023-02-22,2
O002956,2023-08-15,W01,2023-08-20,2023-08-24,1
O002957,2023-09-19,W01,2023-09-28,2023-10-01,0
O002958,2023-06-16,W01,2023-06-21,2023-06-22,0
O002959,2023-10-06,W03,2023-10-14,2023-10-16,0
O002960,2023-03-30,W05,2023-04-01,2023-04-06,2
O002961,2023-06-27,W02,2023-06-30,2023-07-01,0
O002962,2023-07-16,W02,2023-07-19,2023-07-25,3
O002963,2023-11-03,W02,2023-11-06,2023-11-07,0
O002964,2023-09-24,W03,2023-09-30,2023-10-02,0
O002965,2023-09-25,W05,2023-10-02,2023-10-08,3
O002966,2023-03-15,W05,2023-03-22,2023-03-25,0
O002967,2023-01-08,W03,2023-01-15,2023-01-19,1
O002968,2023-10-24,W01,2023-10-27,2023-10-31,1
O002969,2023-06-13,W04,2023-06-14,2023-06-16,0
O002970,2023-03-26,W01,2023-04-01,2023-04-03,0
O002971,2023-03-13,W02,2023-03-16,2023-03-20,1
O002972,2023-02-24,W01,2023-02-27,2023-03-02,0
O002973,2023-02-16,W03,2023-02-19,2023-02-22,0
O002974,2023-08-26,W02,2023-09-04,2023-09-05,0
O002975,2023-04-14,W04,2023-04-18,2023-04-20,0
O002976,2023-07-29,W02,2023-08-03,2023-08-05,0
O002977,2023-02-11,W01,2023-02-14,2023-02-16,0
O002978,2023-11-12,W05,2023-11-13,2023-11-19,3
O002979,2023-09-25,W05,2023-09-29,2023-10-03,1
O002980,2023-09-20,W05,2023-09-21,2023-09-25,1
O002981,2023-12-02,W02,2023-12-09,2023-12-13,1
O002982,2023-12-31,W05,2024-01-07,2024-01-10,0
O002983,2023-09-16,W03,2023-09-20,2023-09-24,1
O002984,2023-10-10,W04,2023-10-15,2023-10-16,0
O002985,2023-04-24,W05,2023-05-01,2023-05-07,3
O002986,2023-12-29,W03,2024-01-04,2024-01-08,1
O002987,2023-02-09,W03,2023-02-13,2023-02-19,3
O002988,2023-08-08,W02,2023-08-12,2023-08-18,3
O002989,2023-05-09,W02,2023-05-11,2023-05-14,0
O002990,2023-01-08,W04,2023-01-10,2023-01-12,0
O002991,2023-04-11,W04,2023-04-15,2023-04-21,3
O002992,2023-06-25,W01,2023-06-30,2023-07-01,0
O002993,2023-04-17,W04,2023-04-21,2023-04-24,0
O002994,2023-04-11,W02,2023-04-14,2023-04-19,2
O002995,2023-09-17,W03,2023-09-19,2023-09-25,3
O002996,2023-09-03,W01,2023-09-07,2023-09-13,3
O002997,2023-10-02,W04,2023-10-07,2023-10-09,0
O002998,2023-02-01,W03,2023-02-02,2023-02-06,1
O002999,2023-05-17,W02,2023-05-18,2023-05-21,0
O003000,2023-01-12,W05,2023-01-18,2023-01-23,2
O003001,2023-10-29,W01,2023-11-03,2023-11-06,0
O003002,2023-01-16,W03,2023-01-20,2023-01-24,1
O003003,2023-05-09,W02,2023-05-10,2023-05-13,0
O003004,2023-03-04,W02,2023-03-11,2023-03-16,2
O003005,2023-04-19,W01,2023-04-23,2023-04-26,0
O003006,2023-01-21,W01,2023-01-24,2023-01-25,0
O003007,2023-06-07,W04,2023-06-14,2023-06-15,0
O003008,2023-09-26,W04,2023-09-28,2023-10-02,1
O003009,2023-06-11,W01,2023-06-12,2023-06-17,2
O003010,2023-09-17,W01,2023-09-21,2023-09-26,2
O003011,2023-04-12,W03,2023-04-20,2023-04-25,2
O003012,2023-08-11,W04,2023-08-17,2023-08-22,2
O003013,2023-02-28,W02,2023-03-09,2023-03-14,2
O003014,2023-09-04,W04,2023-09-05,2023-09-07,0
O003015,2023-05-08,W04,2023-05-09,2023-05-12,0
O003016,2023-10-10,W01,2023-10-15,2023-10-21,3
O003017,2023-11-21,W01,2023-11-27,2023-12-02,2
O003018,2023-01-25,W04,2023-02-02,2023-02-08,3
O003019,2023-05-11,W05,2023-05-14,2023-05-15,0
O003020,2023-12-19,W05,2023-12-25,2023-12-31,3
O003021,2023-07-15,W04,2023-07-18,2023-07-24,3
O003022,2023-10-08,W05,2023-10-16,2023-10-19,0
O003023,2023-06-03,W04,2023-06-07,2023-06-13,3
O003024,2023-05-13,W01,2023-05-15,2023-05-19,1
O003025,2023-08-15,W01,2023-08-24,2023-08-28,1
O003026,2023-07-08,W01,2023-07-16,2023-07-21,2
O003027,2023-09-22,W02,2023-09-28,2023-09-30,0
O003028,2023-05-14,W01,2023-05-17,2023-05-19,0
O003029,2023-07-30,W01,2023-08-01,2023-08-04,0
O003030,2023-03-01,W04,2023-03-05,2023-03-07,0
O003031,2023-12-30,W05,2024-01-03,2024-01-09,3
O003032,2023-12-30,W05,2023-12-31,2024-01-04,1
O003033,2023-08-01,W01,2023-08-10,2023-08-15,2
O003034,2023-08-04,W01,2023-08-12,2023-08-13,0
O003035,2023-08-14,W01,2023-08-21,2023-08-27,3
O003036,2023-05-11,W04,2023-05-17,2023-05-21,1
O003037,2023-03-17,W04,2023-03-20,2023-03-24,1
O003038,2023-10-13,W04,2023-10-17,2023-10-20,0
O003039,2023-10-04,W05,2023-10-06,2023-10-12,3
O003040,2023-06-05,W02,2023-06-12,2023-06-14,0
O003041,2023-09-05,W05,2023-09-07,2023-09-08,0
O003042,2023-08-06,W04,2023-08-07,2023-08-08,0
O003043,2023-07-09,W03,2023-07-15,2023-07-17,0
O003044,2023-06-12,W02,2023-06-16,2023-06-21,2
O003045,2023-06-29,W01,2023-07-07,2023-07-09,0
O003046,2023-02-03,W05,2023-02-04,2023-02-09,2
O003047,2023-02-10,W02,2023-02-19,2023-02-20,0
O003048,2023-11-03,W03,2023-11-09,2023-11-15,3
O003049,2023-12-04,W02,2023-12-06,2023-12-09,0
O003050,2023-11-10,W05,2023-11-18,2023-11-22,1
O003051,2023-03-16,W04,2023-03-21,2023-03-27,3
O003052,2023-10-06,W01,2023-10-11,2023-10-12,0
O003053,2023-06-25,W04,2023-06-30,2023-07-01,0
O003054,2023-05-30,W04,2023-06-06,2023-06-07,0
O003055,2023-09-30,W05,2023-10-07,2023-10-11,1
O003056,2023-11-21,W04,2023-11-28,2023-12-03,2
O003057,2023-04-18,W04,2023-04-20,2023-04-23,0
O003058,2023-05-19,W05,2023-05-27,2023-06-02,3
O003059,2023-12-16,W05,2023-12-17,2023-12-23,3
O003060,2023-09-28,W03,2023-09-30,2023-10-03,0
O003061,2023-12-13,W04,2023-12-20,2023-12-23,0
O003062,2023-10-16,W02,2023-10-20,2023-10-25,2
O003063,2023-07-31,W01,2023-08-09,2023-08-15,3
O003064,2023-09-29,W01,2023-10-08,2023-10-10,0
O003065,2023-03-07,W05,2023-03-10,2023-03-12,0
O003066,2023-09-05,W05,2023-09-08,2023-09-11,0
O003067,2023-06-05,W03,2023-06-14,2023-06-15,0
O003068,2023-02-16,W04,2023-02-24,2023-02-25,0
O003069,2023-07-20,W05,2023-07-21,2023-07-25,1
O003070,2023-05-28,W05,2023-06-03,2023-06-05,0
O003071,2023-05-04,W01,2023-05-11,2023-05-12,0
O003072,2023-01-01,W04,2023-01-09,2023-01-12,0
O003073,2023-09-04,W03,2023-09-06,2023-09-10,1
O003074,2023-12-09,W05,2023-12-10,2023-12-12,0
O003075,2023-05-08,W05,2023-05-12,2023-05-16,1
O003076,2023-07-10,W05,2023-07-11,2023-07-12,0
O003077,2023-03-08,W01,2023-03-10,2023-03-13,0
O003078,2023-01-04,W05,2023-01-07,2023-01-10,0
O003079,2023-10-30,W05,2023-11-03,2023-11-06,0
O003080,2023-10-21,W01,2023-10-27,2023-10-28,0
O003081,2023-05-23,W05,2023-05-31,2023-06-05,2
O003082,2023-07-10,W04,2023-07-19,2023-07-25,3
O003083,2023-01-21,W04,2023-01-25,2023-01-31,3
O003084,2023-08-15,W01,2023-08-16,2023-08-19,0
O003085,2023-11-09,W04,2023-11-14,2023-11-20,3
O003086,2023-04-27,W03,2023-05-02,2023-05-07,2
O003087,2023-10-29,W05,2023-11-07,2023-11-10,0
O003088,2023-05-22,W03,2023-05-28,2023-06-02,2
O003089,2023-02-08,W04,2023-02-13,2023-02-15,0
O003090,2023-12-21,W01,2023-12-26,2024-01-01,3
O003091,2023-09-09,W01,2023-09-17,2023-09-19,0
O003092,2023-11-29,W03,2023-11-30,2023-12-03,0
O003093,2023-07-26,W04,2023-07-31,2023-08-04,1
O003094,2023-07-29,W05,2023-07-30,2023-08-03,1
O003095,2023-04-25,W04,2023-05-02,2023-05-03,0
O003096,2023-08-13,W04,2023-08-20,2023-08-22,0
O003097,2023-05-14,W01,2023-05-22,2023-05-24,0
O003098,2023-09-08,W02,2023-09-15,2023-09-19,1
O003099,2023-08-07,W05,2023-08-16,2023-08-19,0
O003100,2023-04-01,W05,2023-04-09,2023-04-10,0
O003101,2023-12-20,W01,2023-12-28,2023-12-30,0
O003102,2023-02-15,W04,2023-02-18,2023-02-19,0
O003103,2023-02-07,W01,2023-02-11,2023-02-13,0
O003104,2023-05-22,W04,2023-05-26,2023-05-31,2
O003105,2023-04-10,W02,2023-04-11,2023-04-16,2
O003106,2023-11-24,W02,2023-11-30,2023-12-01,0
O003107,2023-07-09,W03,2023-07-11,2023-07-15,1
O003108,2023-02-04,W04,2023-02-13,2023-02-17,1
O003109,2023-05-27,W01,2023-05-28,2023-05-30,0
O003110,2023-01-30,W01,2023-01-31,2023-02-06,3
O003111,2023-11-30,W01,2023-12-06,2023-12-11,2
O003112,2023-03-25,W03,2023-03-26,2023-03-31,2
O003113,2023-10-08,W05,2023-10-11,2023-10-12,0
O003114,2023-12-10,W01,2023-12-12,2023-12-18,3
O003115,2023-09-27,W02,2023-10-06,2023-10-07,0
O003116,2023-06-03,W01,2023-06-08,2023-06-12,1
O003117,2023-04-12,W01,2023-04-18,2023-04-22,1
O003118,2023-08-03,W01,2023-08-05,2023-08-11,3
O003119,2023-05-30,W05,2023-06-07,2023-06-13,3
O003120,2023-03-24,W01,2023-03-30,2023-04-03,1
O003121,2023-04-20,W05,2023-04-28,2023-05-01,0
O003122,2023-10-02,W05,2023-10-10,2023-10-15,2
O003123,2023-07-20,W03,2023-07-21,2023-07-26,2
O003124,2023-10-11,W02,2023-10-18,2023-10-19,0
O003125,2023-06-22,W01,2023-06-24,2023-06-29,2
O003126,2023-11-23,W01,2023-12-01,2023-12-02,0
O003127,2023-07-25,W01,2023-07-27,2023-08-02,3
O003128,2023-03-04,W05,2023-03-08,2023-03-14,3
O003129,2023-03-14,W04,2023-03-16,2023-03-19,0
O003130,2023-09-08,W02,2023-09-15,2023-09-21,3
O003131,2023-05-04,W01,2023-05-09,2023-05-13,1
O003132,2023-05-01,W04,2023-05-10,2023-05-13,0
O003133,2023-10-02,W04,2023-10-07,2023-10-11,1
O003134,2023-04-30,W04,2023-05-08,2023-05-12,1
O003135,2023-11-13,W02,2023-11-15,2023-11-16,0
O003136,2023-06-13,W04,2023-06-16,2023-06-20,1
O003137,2023-10-13,W01,2023-10-19,2023-10-22,0
O003138,2023-09-22,W01,2023-09-29,2023-10-01,0
O003139,2023-11-16,W03,2023-11-24,2023-11-30,3
O003140,2023-06-10,W05,2023-06-13,2023-06-14,0
O003141,2023-11-04,W04,2023-11-11,2023-11-17,3
O003142,2023-03-30,W05,2023-04-07,2023-04-11,1
O003143,2023-05-22,W05,2023-05-28,2023-06-01,1
O003144,2023-07-22,W05,2023-07-26,2023-07-31,2
O003145,2023-11-05,W05,2023-11-11,2023-11-12,0
O003146,2023-08-15,W05,2023-08-24,2023-08-25,0
O003147,2023-11-30,W01,2023-12-03,2023-12-06,0
O003148,2023-08-10,W02,2023-08-12,2023-08-14,0
O003149,2023-02-10,W04,2023-02-15,2023-02-18,0
O003150,2023-07-15,W04,2023-07-22,2023-07-25,0
O003151,2023-03-09,W01,2023-03-12,2023-03-15,0
O003152,2023-09-21,W01,2023-09-26,2023-09-28,0
O003153,2023-01-02,W05,2023-01-06,2023-01-09,0
O003154,2023-12-27,W02,2024-01-03,2024-01-09,3
O003155,2023-05-05,W04,2023-05-07,2023-05-08,0
O003156,2023-04-20,W03,2023-04-27,2023-04-29,0
O003157,2023-03-27,W01,2023-03-29,2023-04-02,1
O003158,2023-04-30,W03,2023-05-03,2023-05-08,2
O003159,2023-05-07,W04,2023-05-12,2023-05-17,2
O003160,2023-09-12,W01,2023-09-19,2023-09-25,3
O003161,2023-07-02,W04,2023-07-08,2023-07-09,0
O003162,2023-01-16,W01,2023-01-23,2023-01-28,2
O003163,2023-03-03,W04,2023-03-09,2023-03-15,3
O003164,2023-06-07,W03,2023-06-08,2023-06-14,3
O003165,2023-09-25,W02,2023-09-30,2023-10-05,2
O003166,2023-02-04,W01,2023-02-05,2023-02-10,2
O003167,2023-09-24,W03,2023-10-01,2023-10-07,3
O003168,2023-03-05,W04,2023-03-09,2023-03-15,3
O003169,2023-02-19,W03,2023-02-24,2023-02-28,1
O003170,2023-09-12,W01,2023-09-13,2023-09-18,2
O003171,2023-05-29,W03,2023-06-06,2023-06-09,0
O003172,2023-11-21,W04,2023-11-25,2023-12-01,3
O003173,2023-10-31,W05,2023-11-03,2023-11-04,0
O003174,2023-10-03,W02,2023-10-04,2023-10-05,0
O003175,2023-12-23,W02,2023-12-27,2024-01-02,3
O003176,2023-06-21,W05,2023-06-24,2023-06-25,0
O003177,2023-07-20,W01,2023-07-28,2023-08-01,1
O003178,2023-11-20,W03,2023-11-29,2023-12-03,1
O003179,2023-02-04,W03,2023-02-09,2023-02-15,3
O003180,2023-08-04,W05,2023-08-13,2023-08-18,2
O003181,2023-03-06,W05,2023-03-07,2023-03-10,0
O003182,2023-01-08,W04,2023-01-15,2023-01-20,2
O003183,2023-10-28,W04,2023-11-04,2023-11-05,0
O003184,2023-12-09,W02,2023-12-15,2023-12-18,0
O003185,2023-11-28,W01,2023-12-02,2023-12-03,0
O003186,2023-03-17,W01,2023-03-26,2023-03-29,0
O003187,2023-06-23,W05,2023-06-26,2023-07-02,3
O003188,2023-02-16,W02,2023-02-17,2023-02-19,0
O003189,2023-01-15,W02,2023-01-17,2023-01-21,1
O003190,2023-12-27,W04,2023-12-30,2024-01-03,1
O003191,2023-05-27,W03,2023-05-29,2023-06-04,3
O003192,2023-01-26,W01,2023-02-01,2023-02-02,0
O003193,2023-11-04,W02,2023-11-11,2023-11-12,0
O003194,2023-04-03,W04,2023-04-08,2023-04-10,0
O003195,2023-08-20,W04,2023-08-25,2023-08-30,2
O003196,2023-01-21,W04,2023-01-28,2023-01-31,0
O003197,2023-11-03,W03,2023-11-09,2023-11-15,3
O003198,2023-02-07,W02,2023-02-15,2023-02-17,0
O003199,2023-10-03,W05,2023-10-12,2023-10-18,3
O003200,2023-06-06,W05,2023-06-08,2023-06-10,0
O003201,2023-06-28,W04,2023-06-30,2023-07-01,0
O003202,2023-05-12,W04,2023-05-13,2023-05-14,0
O003203,2023-11-07,W03,2023-11-14,2023-11-19,2
O003204,2023-12-14,W04,2023-12-18,2023-12-24,3
O003205,2023-01-28,W02,2023-02-06,2023-02-12,3
O003206,2023-09-17,W04,2023-09-23,2023-09-28,2
O003207,2023-03-17,W04,2023-03-24,2023-03-25,0
O003208,2023-03-08,W02,2023-03-15,2023-03-19,1
O003209,2023-12-08,W01,2023-12-16,2023-12-21,2
O003210,2023-07-13,W05,2023-07-17,2023-07-19,0
O003211,2023-06-11,W04,2023-06-14,2023-06-15,0
O003212,2023-12-13,W02,2023-12-16,2023-12-22,3
O003213,2023-12-27,W05,2024-01-04,2024-01-10,3
O003214,2023-09-14,W03,2023-09-17,2023-09-20,0
O003215,2023-03-13,W01,2023-03-21,2023-03-24,0
O003216,2023-03-28,W04,2023-03-30,2023-04-03,1
O003217,2023-09-19,W01,2023-09-24,2023-09-30,3
O003218,2023-08-02,W04,2023-08-07,2023-08-08,0
O003219,2023-06-02,W04,2023-06-09,2023-06-15,3
O003220,2023-07-29,W04,2023-08-03,2023-08-09,3
O003221,2023-03-02,W01,2023-03-11,2023-03-13,0
O003222,2023-09-25,W03,2023-09-28,2023-10-02,1
O003223,2023-09-19,W02,2023-09-28,2023-09-30,0
O003224,2023-08-06,W02,2023-08-07,2023-08-10,0
O003225,2023-10-10,W03,2023-10-13,2023-10-15,0
O003226,2023-05-16,W03,2023-05-20,2023-05-23,0
O003227,2023-12-28,W04,2024-01-03,2024-01-08,2
O003228,2023-04-03,W04,2023-04-11,2023-04-14,0
O003229,2023-04-19,W02,2023-04-26,2023-05-02,3
O003230,2023-08-29,W04,2023-09-06,2023-09-09,0
O003231,2023-12-21,W04,2023-12-27,2024-01-02,3
O003232,2023-05-22,W03,2023-05-28,2023-06-01,1
O003233,2023-10-18,W01,2023-10-24,2023-10-30,3
O003234,2023-08-25,W05,2023-08-28,2023-09-03,3
O003235,2023-12-06,W05,2023-12-10,2023-12-16,3
O003236,2023-11-08,W04,2023-11-14,2023-11-18,1
O003237,2023-06-26,W04,2023-07-03,2023-07-04,0
O003238,2023-05-21,W05,2023-05-24,2023-05-25,0
O003239,2023-07-08,W03,2023-07-12,2023-07-15,0
O003240,2023-02-18,W05,2023-02-24,2023-03-01,2
O003241,2023-10-29,W05,2023-10-30,2023-10-31,0
O003242,2023-07-09,W05,2023-07-16,2023-07-19,0
O003243,2023-05-16,W04,2023-05-17,2023-05-21,1
O003244,2023-02-12,W04,2023-02-21,2023-02-22,0
O003245,2023-12-19,W05,2023-12-28,2023-12-29,0
O003246,2023-03-31,W04,2023-04-09,2023-04-15,3
O003247,2023-10-22,W05,2023-10-26,2023-11-01,3
O003248,2023-12-07,W03,2023-12-09,2023-12-12,0
O003249,2023-09-02,W04,2023-09-09,2023-09-15,3
O003250,2023-07-11,W01,2023-07-15,2023-07-18,0
O003251,2023-11-14,W04,2023-11-19,2023-11-21,0
O003252,2023-04-16,W03,2023-04-17,2023-04-19,0
O003253,2023-12-29,W03,2024-01-04,2024-01-09,2
O003254,2023-11-06,W04,2023-11-13,2023-11-14,0
O003255,2023-08-21,W02,2023-08-24,2023-08-26,0
O003256,2023-09-22,W05,2023-09-24,2023-09-27,0
O003257,2023-12-10,W05,2023-12-17,2023-12-23,3
O003258,2023-02-06,W03,2023-02-07,2023-02-13,3
O003259,2023-11-01,W04,2023-11-03,2023-11-04,0
O003260,2023-02-10,W02,2023-02-13,2023-02-15,0
O003261,2023-01-17,W01,2023-01-21,2023-01-26,2
O003262,2023-12-10,W05,2023-12-15,2023-12-20,2
O003263,2023-10-04,W02,2023-10-08,2023-10-13,2
O003264,2023-11-03,W05,2023-11-06,2023-11-11,2
O003265,2023-02-28,W04,2023-03-01,2023-03-07,3
O003266,2023-07-02,W05,2023-07-09,2023-07-15,3
